GeneID GeneName log2FC P.Value adj.P.Value
ENSG00000004142 POLDIP2 0.031203722984833752 0.999999756628978 0.9999999999999999
ENSG00000004399 PLXND1 0.2727822876998534 0.9725541223091916 0.9999999999999999
ENSG00000004455 AK2 -0.11924595261186927 0.9998085869748006 0.9999999999999999
ENSG00000004468 CD38 NA NA NA
ENSG00000004478 FKBP4 -0.02920139604712035 0.9984511048817792 0.9999999999999999
ENSG00000004487 KDM1A 0.07296974577492131 0.9999914061746092 0.9999999999999999
ENSG00000004534 RBM6 -0.2325690252392651 0.7666677551745751 0.9999999999999999
ENSG00000004660 CAMKK1 -0.005676908194341886 0.9897914851884105 0.9999999999999999
ENSG00000004700 RECQL 0.026619243599085796 0.9999968187958295 0.9999999999999999
ENSG00000004766 VPS50 -0.09931583931112835 0.9836582403172822 0.9999999999999999
ENSG00000004776 HSPB6 -0.03781943218448679 0.8669696892702117 0.9999999999999999
ENSG00000004777 ARHGAP33 -0.006691743001582746 0.994009820269206 0.9999999999999999
ENSG00000004779 NDUFAB1 -0.06420615753204878 0.9989061589593649 0.9999999999999999
ENSG00000004799 PDK4 0.08190997088695758 0.0812435512861544 0.9999999999999999
ENSG00000004809 SLC22A16 -0.00437178099563806 0.7138731500439633 NA
ENSG00000004838 ZMYND10 -0.0131287201198639 0.8830023324578202 0.9999999999999999
ENSG00000004846 ABCB5 -0.019585431654287524 0.29812794903656115 NA
ENSG00000004848 ARX -0.006073577076991117 0.7054460969810046 NA
ENSG00000004864 SLC25A13 -0.008656619798546995 0.9999996562860566 0.9999999999999999
ENSG00000004866 ST7 -0.4266172546912093 0.15972697478850056 0.9999999999999999
ENSG00000004897 CDC27 0.05708750948459347 0.9999985237816482 0.9999999999999999
ENSG00000004939 SLC4A1 -0.0024471151076609736 0.8282593292246354 NA
ENSG00000004948 CALCR NA NA NA
ENSG00000004961 HCCS -0.034902118278414565 0.9989316957784314 0.9999999999999999
ENSG00000004975 DVL2 0.110825824339973 0.9998173623291995 0.9999999999999999
ENSG00000005001 PRSS22 0.0018470308344783624 0.8941704810018098 NA
ENSG00000005007 UPF1 9.278741245879813e-4 0.9999999516142435 0.9999999999999999
ENSG00000005020 SKAP2 -1.7057812216657553 2.6109673225679265e-10 3.7896032013302825e-8
ENSG00000005022 SLC25A5 0.06053583754748395 0.9999995692996766 0.9999999999999999
ENSG00000005059 MCUB -0.13017295324170997 0.9155160976773209 0.9999999999999999
ENSG00000005073 HOXA11 -0.003626216995324395 0.8921771833011244 0.9999999999999999
ENSG00000005075 POLR2J -0.07804791485087448 0.9993872319786148 0.9999999999999999
ENSG00000005100 DHX33 -0.005989186518476475 0.9999954834267238 0.9999999999999999
ENSG00000005102 MEOX1 0.017625341835615194 0.8785251178503368 0.9999999999999999
ENSG00000005108 THSD7A -0.8281263028450246 1.6650298777772847e-4 0.009300453253657179
ENSG00000005156 LIG3 0.08566340740913482 0.9996705958959119 0.9999999999999999
ENSG00000005175 RPAP3 0.0376492708747814 0.9990342467141934 0.9999999999999999
ENSG00000005187 ACSM3 -0.0069043183906242755 0.5616799947501632 NA
ENSG00000005189 REXO5 0.3585631947897495 0.08339685219933134 0.9999999999999999
ENSG00000005194 CIAPIN1 0.09437179046832585 0.9992928110576158 0.9999999999999999
ENSG00000005206 SPPL2B -0.05018702973556208 0.9999995189817215 0.9999999999999999
ENSG00000005238 ATOSB -0.22809567959389038 0.9681077508480762 0.9999999999999999
ENSG00000005243 COPZ2 -0.16136854392203878 0.8988442841349925 0.9999999999999999
ENSG00000005249 PRKAR2B 0.10216284084948651 0.9669068133358599 0.9999999999999999
ENSG00000005302 MSL3 -0.04321675068208504 0.9995950672859321 0.9999999999999999
ENSG00000005339 CREBBP 0.18024103403272085 0.998602469060569 0.9999999999999999
ENSG00000005379 TSPOAP1 -0.05808867514664609 0.35878467445687345 0.9999999999999999
ENSG00000005381 MPO NA NA NA
ENSG00000005421 PON1 -0.002331438222575645 0.8347969246139224 NA
ENSG00000005436 GCFC2 0.22533332732496558 0.7961251565541487 0.9999999999999999
ENSG00000005448 WDR54 0.38855151265558296 0.27896123411712415 0.9999999999999999
ENSG00000005469 CROT 0.17627132673818718 0.7821299686685862 0.9999999999999999
ENSG00000005471 ABCB4 -0.05796773932083768 0.6359626624545228 0.9999999999999999
ENSG00000005483 KMT2E 0.144155439332277 0.999900123149603 0.9999999999999999
ENSG00000005486 RHBDD2 0.14213252285401967 0.9823982143520519 0.9999999999999999
ENSG00000005513 SOX8 0.01940251738815802 0.9999997477789702 0.9999999999999999
ENSG00000005700 IBTK 0.030210594927600913 0.9999985871371764 0.9999999999999999
ENSG00000005801 ZNF195 0.09842475618653375 0.9655128371791992 0.9999999999999999
ENSG00000005810 MYCBP2 0.0955986494646802 0.9990721610016399 0.9999999999999999
ENSG00000005812 FBXL3 0.1449511115803388 0.9991817793632223 0.9999999999999999
ENSG00000005844 ITGAL -0.007377605159216761 0.611527074113927 NA
ENSG00000005882 PDK2 0.19138708933695367 0.9751512552221703 0.9999999999999999
ENSG00000005884 ITGA3 -0.33322589789862056 0.6507782814405354 0.9999999999999999
ENSG00000005889 ZFX 0.1694707027623658 0.9774417287087934 0.9999999999999999
ENSG00000005893 LAMP2 8.716652874542369e-4 0.9999999999999983 0.9999999999999999
ENSG00000005961 ITGA2B 0.023798441229608232 0.5889350974943199 0.9999999999999999
ENSG00000005981 ASB4 -0.0119933300348035 0.5124813861688391 NA
ENSG00000006007 GDE1 -0.032906286846154674 0.999999885091525 0.9999999999999999
ENSG00000006015 REX1BD -0.010014615433336158 0.9998432320379056 0.9999999999999999
ENSG00000006016 CRLF1 -0.010419508145493582 0.9517192960600307 0.9999999999999999
ENSG00000006025 OSBPL7 -0.07541066935417946 0.9539756790205223 0.9999999999999999
ENSG00000006042 TMEM98 0.32371540057029113 0.5458114165012543 0.9999999999999999
ENSG00000006047 YBX2 -0.002383522015754782 0.8177785100495815 NA
ENSG00000006059 KRT33A -0.002331438222575645 0.8347969246139224 NA
ENSG00000006062 MAP3K14 0.09526899711712995 0.9569687970933592 0.9999999999999999
ENSG00000006071 ABCC8 0.0034535548946202205 0.9531441440275559 0.9999999999999999
ENSG00000006116 CACNG3 -0.0024471151076609736 0.8282593292246354 NA
ENSG00000006118 TMEM132A 0.3179478760565672 0.57120338499 0.9999999999999999
ENSG00000006125 AP2B1 -0.12266366219640022 0.9999977458862771 0.9999999999999999
ENSG00000006128 TAC1 -0.3832653969585068 0.33255691142025606 0.9999999999999999
ENSG00000006194 ZNF263 -0.011370136759400669 0.9998577684267742 0.9999999999999999
ENSG00000006210 CX3CL1 0.584127733936964 0.05886224547547481 0.9999999999999999
ENSG00000006282 SPATA20 0.02964254872944538 0.9999677008535212 0.9999999999999999
ENSG00000006283 CACNA1G -0.0692936993398608 0.24555670214840725 0.9999999999999999
ENSG00000006327 TNFRSF12A -0.3682608192598498 0.44813658878665846 0.9999999999999999
ENSG00000006377 DLX6 0.010134113954104402 0.9701876879338486 0.9999999999999999
ENSG00000006432 MAP3K9 -0.022812159255131137 0.40457211720522346 0.9999999999999999
ENSG00000006451 RALA 0.10687841304415947 0.9984153916193048 0.9999999999999999
ENSG00000006453 BAIAP2L1 0.025753811376139284 0.6540802271681484 0.9999999999999999
ENSG00000006459 KDM7A 0.39356005488786827 0.25169986148974793 0.9999999999999999
ENSG00000006468 ETV1 0.8246792169863678 1.9789774491201802e-8 2.3842151189302145e-6
ENSG00000006530 AGK -0.03292797513213842 0.9988848007927403 0.9999999999999999
ENSG00000006534 ALDH3B1 -0.018044521894029036 0.9999896886759073 0.9999999999999999
ENSG00000006555 TTC22 NA NA NA
ENSG00000006576 PHTF2 -0.06608552406277383 0.9969815146817116 0.9999999999999999
ENSG00000006606 CCL26 0.005362210266538653 0.5623273009567974 NA
ENSG00000006607 FARP2 -0.028227598300497224 0.9999999622422403 0.9999999999999999
ENSG00000006611 USH1C NA NA NA
ENSG00000006625 GGCT 0.10740821368258956 0.9757104508993901 0.9999999999999999
ENSG00000006634 DBF4 0.10308107193174175 0.8941075221151817 0.9999999999999999
ENSG00000006638 TBXA2R 0.06085747675121891 0.9962177902223842 0.9999999999999999
ENSG00000006652 IFRD1 -0.2266190620912893 0.9004895625151003 0.9999999999999999
ENSG00000006659 LGALS14 NA NA NA
ENSG00000006695 COX10 -0.2464692233669963 0.6735727300557403 0.9999999999999999
ENSG00000006704 GTF2IRD1 0.18461223451167819 0.8862197936700006 0.9999999999999999
ENSG00000006712 PAF1 0.044531339466152606 0.9999992107456197 0.9999999999999999
ENSG00000006715 VPS41 -0.12019337803519935 0.9935104671715462 0.9999999999999999
ENSG00000006740 ARHGAP44 0.02622827971902652 0.544435877454963 0.9999999999999999
ENSG00000006744 ELAC2 -0.013864714959630587 0.999999898106212 0.9999999999999999
ENSG00000006747 SCIN -0.014711003517980464 0.6681527841052549 0.9999999999999999
ENSG00000006756 ARSD -0.04480801879770974 0.9998501514473308 0.9999999999999999
ENSG00000006757 PNPLA4 0.08726841823644962 0.6686704076085814 0.9999999999999999
ENSG00000006788 MYH13 -0.002383005163778883 0.8326490737538618 NA
ENSG00000006831 ADIPOR2 0.07831886170783253 0.9999941623134441 0.9999999999999999
ENSG00000006837 CDKL3 -0.020657155335174995 0.8390084969235753 0.9999999999999999
ENSG00000007001 UPP2 NA NA NA
ENSG00000007038 PRSS21 -0.0025869851216534126 0.7491675887659013 NA
ENSG00000007047 MARK4 0.047413053895660535 0.9999873863065183 0.9999999999999999
ENSG00000007062 PROM1 0.002321372944111358 0.9001417745121776 NA
ENSG00000007080 CCDC124 -0.1080224408983213 0.9994484586673844 0.9999999999999999
ENSG00000007129 CEACAM21 -0.0024471151076609736 0.8282593292246354 NA
ENSG00000007168 PAFAH1B1 0.09191482304283788 0.9999886757187296 0.9999999999999999
ENSG00000007171 NOS2 -4.4241065931258544e-4 0.9301936690728704 NA
ENSG00000007174 DNAH9 -0.4360739580155323 0.18528873576310928 0.9999999999999999
ENSG00000007202 BLTP2 0.08886713900865409 0.999999986153519 0.9999999999999999
ENSG00000007216 SLC13A2 -0.0024277168047446523 0.8303203895145296 NA
ENSG00000007237 GAS7 -0.21663147419635986 0.9952752288302368 0.9999999999999999
ENSG00000007255 TRAPPC6A 5.940460579072159e-4 0.9997783436247204 0.9999999999999999
ENSG00000007264 MATK 0.0018470308344783624 0.8941704810018098 NA
ENSG00000007306 CEACAM7 0.002321372944111358 0.9001417745121776 NA
ENSG00000007312 CD79B -0.07316276255182076 0.8190687713745862 0.9999999999999999
ENSG00000007314 SCN4A -0.006269157868640279 0.6008111765351802 NA
ENSG00000007341 ST7L 0.024279484299288712 0.998552179978417 0.9999999999999999
ENSG00000007350 TKTL1 -0.0034182629283840507 0.8101544109395429 NA
ENSG00000007372 PAX6 0.002963190189187422 0.8225174047385441 NA
ENSG00000007376 RPUSD1 -0.05061921107782758 0.9983890682317499 0.9999999999999999
ENSG00000007384 RHBDF1 0.0348811357471283 0.9999999982709564 0.9999999999999999
ENSG00000007392 LUC7L -0.11402324623075086 0.9193807281880464 0.9999999999999999
ENSG00000007402 CACNA2D2 -0.001015003121931044 0.9818099207422064 0.9999999999999999
ENSG00000007516 BAIAP3 -0.03045999640361221 0.7852147546057244 0.9999999999999999
ENSG00000007520 TSR3 -0.03995194058070053 0.9998281691576145 0.9999999999999999
ENSG00000007541 PIGQ 0.00857588736241481 0.9999996760888613 0.9999999999999999
ENSG00000007545 CRAMP1 -0.00581482711117539 0.9999983617548526 0.9999999999999999
ENSG00000007866 TEAD3 -0.04992063869026903 0.9998302530560615 0.9999999999999999
ENSG00000007908 SELE -0.003033335593422744 0.7960224724189626 NA
ENSG00000007923 DNAJC11 -0.11496350557543968 0.9992255632688164 0.9999999999999999
ENSG00000007933 FMO3 NA NA NA
ENSG00000007944 MYLIP 0.5038707331145068 0.10377544882086685 0.9999999999999999
ENSG00000007952 NOX1 NA NA NA
ENSG00000007968 E2F2 0.023039959492516814 0.9209516196408493 0.9999999999999999
ENSG00000008018 PSMB1 -0.025245850678197856 0.9999997628071596 0.9999999999999999
ENSG00000008056 SYN1 0.015040144635738835 0.8741155596358685 0.9999999999999999
ENSG00000008083 JARID2 -0.11575248730130941 0.996346715020892 0.9999999999999999
ENSG00000008086 CDKL5 0.12310293206260177 0.9833543415197896 0.9999999999999999
ENSG00000008118 CAMK1G 4.672513092906831e-4 0.9833240360857298 NA
ENSG00000008128 CDK11A -0.08704100926425087 0.9691813903645258 0.9999999999999999
ENSG00000008130 NADK 0.053490147636860594 0.9998247363508845 0.9999999999999999
ENSG00000008196 TFAP2B 0.420454058273272 0.18804366967243355 0.9999999999999999
ENSG00000008197 TFAP2D NA NA NA
ENSG00000008226 DLEC1 -0.018281170205471552 0.5053439118528837 0.9999999999999999
ENSG00000008256 CYTH3 0.17075395373500868 0.9996430759288635 0.9999999999999999
ENSG00000008277 ADAM22 -2.484574914405905 1.057454559048836e-11 1.8048203599025181e-9
ENSG00000008282 SYPL1 0.11264173454323563 0.9997757557402865 0.9999999999999999
ENSG00000008283 CYB561 -0.035082994840123616 0.9999021159662849 0.9999999999999999
ENSG00000008294 SPAG9 0.1266095796959292 0.9999867844084964 0.9999999999999999
ENSG00000008300 CELSR3 -0.02786994704484689 0.9594940314229582 0.9999999999999999
ENSG00000008311 AASS -0.032378013696276665 0.9967811391589033 0.9999999999999999
ENSG00000008323 PLEKHG6 0.06678413487134881 0.5285236367882011 0.9999999999999999
ENSG00000008324 SS18L2 0.04280573002757833 0.9398424023096296 0.9999999999999999
ENSG00000008382 MPND 0.28686218448919487 0.5567633128140788 0.9999999999999999
ENSG00000008394 MGST1 1.0565206846928579 8.825029103578373e-5 0.005213838508533979
ENSG00000008405 CRY1 0.004860027062252992 0.9995770478636293 0.9999999999999999
ENSG00000008438 PGLYRP1 NA NA NA
ENSG00000008441 NFIX 0.027473211985866088 0.9999999981442973 0.9999999999999999
ENSG00000008513 ST3GAL1 0.09442834482576516 0.9977445196424846 0.9999999999999999
ENSG00000008516 MMP25 -0.016108190996114522 0.57570020304665 0.9999999999999999
ENSG00000008517 IL32 -0.16973013109614635 0.4122245036868494 0.9999999999999999
ENSG00000008710 PKD1 -0.11648260690583445 0.99982327388544745 0.9999999999999999
ENSG00000008735 MAPK8IP2 0.00784668202546271 0.9071652884750275 0.9999999999999999
ENSG00000008838 MED24 -0.06992321326045157 0.9999986830467765 0.9999999999999999
ENSG00000008853 RHOBTB2 0.012372616423180374 0.999811760343512 0.9999999999999999
ENSG00000008869 HEATR5B 0.15564797095081567 0.9667898790509236 0.9999999999999999
ENSG00000008952 SEC62 0.03704751332721405 0.9999999979049041 0.9999999999999999
ENSG00000008988 RPS20 0.015547964428327104 0.9999998109355804 0.9999999999999999
ENSG00000009307 CSDE1 -0.039271867324653195 0.9999999999996451 0.9999999999999999
ENSG00000009335 UBE3C 0.08912349224846897 0.9999979383246975 0.9999999999999999
ENSG00000009413 REV3L 0.4077838845223708 0.26111213369573366 0.9999999999999999
ENSG00000009694 TENM1 -0.003438859589936987 0.7755712417336058 NA
ENSG00000009709 PAX7 0.0038376662189539877 0.7388604821874192 NA
ENSG00000009724 MASP2 -0.002331438222575645 0.8347969246139224 NA
ENSG00000009765 IYD NA NA NA
ENSG00000009780 FAM76A 0.19432851998841474 0.795106376321133 0.9999999999999999
ENSG00000009790 TRAF3IP3 NA NA NA
ENSG00000009830 POMT2 -0.01112184509382922 0.9999999844781108 0.9999999999999999
ENSG00000009844 VTA1 0.016607473760167288 0.9999998980020434 0.9999999999999999
ENSG00000009950 MLXIPL 0.02207501820333084 0.6025616343329956 0.9999999999999999
ENSG00000009954 BAZ1B 0.10859863301189927 0.9999977561351686 0.9999999999999999
ENSG00000010017 RANBP9 -0.0731438628599735 0.999979762302325 0.9999999999999999
ENSG00000010030 ETV7 0.33412016767188407 0.2801383960815232 0.9999999999999999
ENSG00000010072 SPRTN 0.20047153995807823 0.8670118418808428 0.9999999999999999
ENSG00000010165 METTL13 0.021087336007302532 0.9999859723962116 0.9999999999999999
ENSG00000010219 DYRK4 -0.7773429562636833 0.002901141635017946 0.1137803058686932
ENSG00000010244 ZNF207 -0.13713394217467978 0.9999528947289251 0.9999999999999999
ENSG00000010256 UQCRC1 -0.045255054786055585 0.9999998840607034 0.9999999999999999
ENSG00000010270 STARD3NL -0.1343213449955161 0.9963471160353313 0.9999999999999999
ENSG00000010278 CD9 -0.29822406399889884 0.9067317587816321 0.9999999999999999
ENSG00000010282 HHATL 0.003899265424402057 0.7706877703119341 NA
ENSG00000010292 NCAPD2 0.23904421745238275 0.9641855612831661 0.9999999999999999
ENSG00000010295 IFFO1 -0.028294032254523187 0.9993705184757673 0.9999999999999999
ENSG00000010310 GIPR -0.044195942467107584 0.6547903864042246 0.9999999999999999
ENSG00000010318 PHF7 0.1917939748626057 0.341296659273166 0.9999999999999999
ENSG00000010319 SEMA3G 0.055113616987961855 0.9865795232552032 0.9999999999999999
ENSG00000010322 NISCH 0.02571238974510269 0.999999700589335 0.9999999999999999
ENSG00000010327 STAB1 -0.01650388547524022 0.45108352368267707 0.9999999999999999
ENSG00000010361 FUZ 0.011121133371215994 0.9984928538272522 0.9999999999999999
ENSG00000010379 SLC6A13 8.411365818473081e-5 0.9883562996769608 NA
ENSG00000010404 IDS 0.032968926333942564 0.9999999991578798 0.9999999999999999
ENSG00000010438 PRSS3 -0.014366108774058813 0.5820990089421709 0.9999999999999999
ENSG00000010539 ZNF200 0.043833739401015766 0.9366748479912899 0.9999999999999999
ENSG00000010610 CD4 -0.16538391592265542 0.996666850587863 0.9999999999999999
ENSG00000010626 LRRC23 -0.191897120916669 0.7745406320681549 0.9999999999999999
ENSG00000010671 BTK -0.00283759490714197 0.8019753557635823 NA
ENSG00000010704 HFE 0.01573695717651053 0.9994762795375993 0.9999999999999999
ENSG00000010803 SCMH1 -0.5857877621823293 0.018287488772546885 0.5001383984337637
ENSG00000010810 FYN -0.09375959395979738 0.9999939540964701 0.9999999999999999
ENSG00000010818 HIVEP2 0.10475475591686591 0.999257777558154 0.9999999999999999
ENSG00000010932 FMO1 0.002321372944111358 0.9001417745121776 NA
ENSG00000011007 ELOA 0.07650490114240618 0.9998384000560738 0.9999999999999999
ENSG00000011009 LYPLA2 -0.011662298791872814 0.9999970450454545 0.9999999999999999
ENSG00000011021 CLCN6 -0.1676675198533123 0.9806072412628865 0.9999999999999999
ENSG00000011028 MRC2 -0.03435059577000562 0.999999987645006 0.9999999999999999
ENSG00000011052 NME1-NME2 0.05661592948709263 0.9282505809439255 0.9999999999999999
ENSG00000011083 SLC6A7 -0.001793257531245406 0.8810786076491963 NA
ENSG00000011105 TSPAN9 -0.61739609633275 0.022341405916732456 0.5775864449693259
ENSG00000011114 BTBD7 0.15578499394130257 0.9868768759364136 0.9999999999999999
ENSG00000011132 APBA3 -0.0018119939020359878 0.9999008213905461 0.9999999999999999
ENSG00000011143 MKS1 0.04654116492898568 0.9717799103051118 0.9999999999999999
ENSG00000011198 ABHD5 0.16989025848487516 0.85801017887705755 0.9999999999999999
ENSG00000011201 ANOS1 -0.039198011233283384 0.6346579075000309 0.9999999999999999
ENSG00000011243 AKAP8L -0.10500449605763881 0.9877409754446638 0.9999999999999999
ENSG00000011258 MBTD1 0.10102102003389397 0.9839017111348742 0.9999999999999999
ENSG00000011260 UTP18 0.04623335026377428 0.9948198134913498 0.9999999999999999
ENSG00000011275 RNF216 -0.019419887572285136 0.9999999442834675 0.9999999999999999
ENSG00000011295 TTC19 0.06545684119879215 0.9983927794355366 0.9999999999999999
ENSG00000011304 PTBP1 0.028617577496342386 0.9999999960531843 0.9999999999999999
ENSG00000011332 DPF1 -0.06905418114289874 0.835626358480578 0.9999999999999999
ENSG00000011347 SYT7 -0.25027712591652856 0.39835976813542134 0.9999999999999999
ENSG00000011376 LARS2 -0.23295142994066037 0.8298382783014259 0.9999999999999999
ENSG00000011405 PIK3C2A 0.1163183259916249 0.9998557955536149 0.9999999999999999
ENSG00000011422 PLAUR -0.13081749806879298 0.9923501558790174 0.9999999999999999
ENSG00000011426 ANLN -0.05250832097552615 0.9989082322267868 0.9999999999999999
ENSG00000011451 WIZ 0.0021815041181206156 0.99999999989869 0.9999999999999999
ENSG00000011454 RABGAP1 0.07700513251372698 0.9999731281581256 0.9999999999999999
ENSG00000011465 DCN 0.732400035541017 4.841839085547139e-4 0.024121518882132542
ENSG00000011478 QPCTL -0.4215579638754959 0.21141071292885563 0.9999999999999999
ENSG00000011485 PPP5C 0.023995860204919624 0.9999982310923895 0.9999999999999999
ENSG00000011523 CEP68 0.2216965295478452 0.869521477541727 0.9999999999999999
ENSG00000011566 MAP4K3 -0.0034985425975213613 0.9999881775534332 0.9999999999999999
ENSG00000011590 ZBTB32 -0.00196099563663557 0.8829040064149876 NA
ENSG00000011600 TYROBP NA NA NA
ENSG00000011638 LDAF1 0.11067588935757085 0.9100728425777534 0.9999999999999999
ENSG00000011677 GABRA3 -0.0024277168047446523 0.8303203895145296 NA
ENSG00000012048 BRCA1 -0.07274199126281623 0.9143933587183788 0.9999999999999999
ENSG00000012061 ERCC1 -0.17361767240182724 0.9973814865747936 0.9999999999999999
ENSG00000012124 CD22 -0.019764777363812016 0.5941508049663543 0.9999999999999999
ENSG00000012171 SEMA3B -0.10322234443214605 0.999999978958289 0.9999999999999999
ENSG00000012174 MBTPS2 0.041292152576924195 0.9999876982068779 0.9999999999999999
ENSG00000012211 PRICKLE3 0.03906984890773195 0.9819684131908256 0.9999999999999999
ENSG00000012223 LTF NA NA NA
ENSG00000012232 EXTL3 -0.022632188047176555 0.999997675601353 0.9999999999999999
ENSG00000012504 NR1H4 0.001791672601040276 0.8986424974818841 NA
ENSG00000012660 ELOVL5 -0.08883368713604106 0.9999988373362514 0.9999999999999999
ENSG00000012779 ALOX5 0.003435879370289135 0.7692190469369498 NA
ENSG00000012817 KDM5D 0.015361563025134677 0.999090752714664 0.9999999999999999
ENSG00000012822 CALCOCO1 -0.040344793415466776 0.9999326048239479 0.9999999999999999
ENSG00000012963 UBR7 0.061009644092535634 0.9996987149959261 0.9999999999999999
ENSG00000012983 MAP4K5 0.1298128941498734 0.9997939662480182 0.9999999999999999
ENSG00000013016 EHD3 -0.008295516502708872 0.9999982276053331 0.9999999999999999
ENSG00000013275 PSMC4 -0.06658810816146898 0.9999981617413505 0.9999999999999999
ENSG00000013288 MAN2B2 -0.13867089783217362 0.9999098342506116 0.9999999999999999
ENSG00000013293 SLC7A14 -0.031868833312918454 0.18632292050484478 0.9999999999999999
ENSG00000013297 CLDN11 0.004002031041048727 0.9956844190240633 0.9999999999999999
ENSG00000013306 SLC25A39 0.0461780520846583 0.9999999623939333 0.9999999999999999
ENSG00000013364 MVP -0.14193226523694077 0.9998892450707149 0.9999999999999999
ENSG00000013374 NUB1 0.06208091054700239 0.9999336511794522 0.9999999999999999
ENSG00000013375 PGM3 -0.14005288842338418 0.999938995681994 0.9999999999999999
ENSG00000013392 RWDD2A 0.10853845256681623 0.9000380375553406 0.9999999999999999
ENSG00000013441 CLK1 0.34808814060897353 0.4455329295321757 0.9999999999999999
ENSG00000013503 POLR3B -0.1782849493356133 0.7324336526007719 0.9999999999999999
ENSG00000013523 ANGEL1 0.03466698199014313 0.9998310416559145 0.9999999999999999
ENSG00000013561 RNF14 0.013601463847865364 0.9999990808211268 0.9999999999999999
ENSG00000013563 DNASE1L1 -0.1398285856506175 0.9963538043133744 0.9999999999999999
ENSG00000013573 DDX11 0.06637163073519128 0.9878398704181955 0.9999999999999999
ENSG00000013583 HEBP1 0.11218374714989096 0.9310179355428894 0.9999999999999999
ENSG00000013588 GPRC5A 0.009101724845674623 0.854293799932327 0.9999999999999999
ENSG00000013619 MAMLD1 -0.019098010069593958 0.9998777010379312 0.9999999999999999
